Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
12,232.3404762,1,19.2,22,504.0285714,0,0.003763441,0,0,Sep,1,1,1,3,New_Visitor,FALSE,FALSE
3,50.94615385,1,42.4,38,1323.093695,0.007738095,0.012865853,5.62486136,0,Sep,3,2,8,2,Returning_Visitor,TRUE,FALSE
14,603.9,2,52.4,46,1760.657143,0.01010929,0.0254213,2.006032937,0,Sep,1,1,6,4,Returning_Visitor,TRUE,FALSE
5,168.2,0,0,15,2026.633333,0.008333333,0.039,0,0,Nov,3,2,7,13,Returning_Visitor,FALSE,TRUE
1,18.2,0,0,6,32.2,0.085714286,0.10952381,0,0,June,1,1,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,157.2,0.04,0.1,0,0,Oct,1,8,3,1,Returning_Visitor,TRUE,FALSE
1,5.5,3,169.2,14,517.66,0.011111111,0.022222222,50.18313917,0,Jul,3,2,1,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,4,1623.666667,0.133333333,0.140833333,0,0,Aug,1,1,1,3,Returning_Visitor,FALSE,FALSE
4,239.6,2,70.5,50,981.5083333,0,0.003636364,0,0,Oct,2,2,2,2,New_Visitor,TRUE,FALSE
10,172.3277778,0,0,20,902.9738095,0,0.009876543,0,0,Sep,4,2,4,4,Returning_Visitor,FALSE,FALSE
3,39.3,0,0,29,316.2,0.006666667,0.02,0,0,Sep,2,2,3,6,Returning_Visitor,FALSE,FALSE
1,28.2,0,0,17,608.2166667,0.047777778,0.051851852,0,0,Jul,2,2,2,1,Returning_Visitor,FALSE,FALSE
2,214.6,3,34.4,1,165.2,0,0.033333333,0,0,Jul,2,2,7,2,Returning_Visitor,FALSE,FALSE
5,154.2,0,0,12,269.5357143,0.004444444,0.006111111,0,0,Aug,3,2,1,4,Returning_Visitor,FALSE,FALSE
2,165.1333333,0,0,87,3220.336667,0.004597701,0.01954023,0,0,June,2,5,8,1,Returning_Visitor,FALSE,TRUE
1,22.2,0,0,43,1257.9,0.00952381,0.020634921,0,0,Sep,2,4,1,3,Returning_Visitor,FALSE,FALSE
12,245.7333333,4,1511.7,439,21857.04648,0.003588626,0.012497612,11.43923328,0,Sep,2,2,1,13,Returning_Visitor,FALSE,FALSE
15,169.0333333,0,0,223,2477.53655,0,0.003694084,0.17982681,0,Oct,2,2,7,3,Returning_Visitor,TRUE,FALSE
6,176.6,2,204.4,45,789.3666667,0,0.004255319,0,0,June,2,5,7,2,New_Visitor,FALSE,FALSE
2,18,2,6,10,363.6,0,0.015384615,0,0,Sep,2,2,1,5,New_Visitor,TRUE,TRUE
0,0,0,0,19,281.4333333,0.038596491,0.082807018,0,0,June,2,2,3,4,Returning_Visitor,FALSE,FALSE
3,81.6,0,0,9,1346.2,0,0.016666667,0,0,Nov,2,2,2,3,New_Visitor,FALSE,FALSE
4,140.0666667,0,0,74,3146.709481,0.0192,0.042311111,0.93770521,0,Jul,1,1,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,57.4,0,0.133333333,0,0,Aug,3,2,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,78.1,0.18,0.171428571,0,0,Sep,2,5,3,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,15,431.2,0,0.007142857,0,0,Sep,2,5,9,5,New_Visitor,FALSE,FALSE
9,252.667619,1,0,67,1060.693791,0.022685185,0.029967788,0.131837013,0,Oct,3,2,1,13,Returning_Visitor,FALSE,TRUE
0,0,0,0,24,431.2,0.0125,0.055555556,0,0,Sep,1,8,2,1,Returning_Visitor,FALSE,FALSE
5,43.325,1,295.4,20,675.6846244,0.026634769,0.049669967,0,0,Jul,1,1,4,2,Returning_Visitor,FALSE,FALSE
4,135.4,0,0,2,46.8,0,0.0375,0,0,Sep,1,1,5,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,6,127.4,0,0,0,0,Aug,1,1,8,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,81,2092.67381,0.015,0.027155449,0,0,Oct,2,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,16,149.9,0.05625,0.1,0,0,June,2,2,7,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Sep,2,2,1,1,Returning_Visitor,TRUE,FALSE
5,68.01428571,1,21.2,63,1033.206667,0,0.009068627,0,0,Aug,2,2,2,2,Returning_Visitor,FALSE,FALSE
1,129,1,26.7,28,1392.1,0.031111111,0.056333333,0,0,Sep,3,2,7,13,Returning_Visitor,TRUE,FALSE
0,0,0,0,49,1571.12381,0.004255319,0.010638298,0,0,Jul,2,2,8,4,New_Visitor,TRUE,FALSE
11,362.3,0,0,41,1081.713333,0.01,0.028830409,27.5128393,0,Sep,2,2,1,1,Returning_Visitor,TRUE,FALSE
3,90.7,3,65.4,13,1036.53178,0.035294118,0.048235852,19.74930078,0,Nov,3,2,1,4,Returning_Visitor,TRUE,FALSE
8,760.9,3,206.1,36,2400.667778,0.008527132,0.02372093,0,0,Nov,1,2,7,2,Returning_Visitor,FALSE,FALSE
6,67.4,0,0,13,217.7611111,0.0125,0.025,0,0,Oct,2,2,5,7,Returning_Visitor,TRUE,FALSE
1,17.2,0,0,11,394.8,0,0.027272727,0,0,Nov,2,2,4,13,Returning_Visitor,FALSE,FALSE
1,1566.6,0,0,34,2256.74954,0,0.000250438,0,0,Oct,2,2,3,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,29,1373.933333,0,0.020689655,0,0,Oct,2,4,7,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,141,0,0.05,0,0,Aug,4,1,3,3,New_Visitor,FALSE,FALSE
0,0,0,0,34,2091.480392,0.046212121,0.071855922,0,0,Oct,1,1,8,1,Returning_Visitor,FALSE,FALSE
3,59.2,0,0,9,1261.7,0.016666667,0.05,0,0,Aug,2,5,1,5,Returning_Visitor,FALSE,FALSE
3,50.15,0,0,26,1107.116667,0,0.009490509,0,0,Aug,2,2,1,1,Returning_Visitor,FALSE,FALSE
8,166.46,1,25.2,47,981.6014286,0.007272727,0.006818182,0,0,Aug,1,1,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,19,187.2,0.068421053,0.131578947,0,0,Nov,3,2,3,13,Returning_Visitor,FALSE,FALSE
1,6,0,0,21,332.8,0,0.008695652,0,0,Sep,2,5,4,5,Returning_Visitor,TRUE,FALSE
5,241.35,0,0,5,244.7,0.011111111,0.033333333,0,0,Nov,2,2,4,1,Returning_Visitor,TRUE,FALSE
4,48.83243423,4,165.6666667,22,365.774339,0.004365079,0.015583028,0,0,Aug,3,2,1,4,Returning_Visitor,FALSE,FALSE
3,60.16666667,0,0,14,2322.866667,0.011764706,0.028431373,0,0,June,2,2,2,1,Returning_Visitor,FALSE,FALSE
4,131.4,0,0,4,199.4,0,0.025,0,0,Aug,2,6,3,5,New_Visitor,FALSE,FALSE
0,0,0,0,5,20.2,0.18,0.186666667,0,0,Aug,3,2,4,20,Returning_Visitor,FALSE,FALSE
4,42.2,0,0,98,2260.838889,0.004040404,0.007070707,32.9346011,0,Nov,2,4,1,3,New_Visitor,FALSE,TRUE
3,62.9,1,0,30,647.518523,0,0.010437463,13.73292849,0,Jul,2,2,3,1,Returning_Visitor,TRUE,TRUE
0,0,0,0,4,288.4333333,0,0.0125,0,0,Aug,1,1,4,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,16,394.5580952,0,0.015,0,0,Oct,2,2,1,20,New_Visitor,FALSE,FALSE
0,0,0,0,9,532,0,0.066666667,0,0,Oct,2,2,3,4,Returning_Visitor,FALSE,FALSE
3,80.6,2,16.2,33,770.1071795,0.005405405,0.016216216,0,0,Oct,3,2,1,5,Returning_Visitor,FALSE,FALSE
3,13,1,0,51,4651.612222,0.004155844,0.020606061,0,0,Jul,2,4,3,4,Returning_Visitor,FALSE,FALSE
3,89.8,0,0,12,355.85,0.013333333,0.016,0,0,Oct,1,1,1,3,New_Visitor,TRUE,FALSE
0,0,0,0,18,432.7666667,0,0.027777778,0,0,Oct,3,2,1,2,Returning_Visitor,FALSE,FALSE
6,177.6,0,0,17,284.7833333,0.009090909,0.022727273,31.99181419,0,Oct,4,1,1,2,Returning_Visitor,FALSE,TRUE
4,103.8,0,0,14,314.2933333,0,0.013333333,79.44353446,0,Jul,2,2,5,2,New_Visitor,FALSE,TRUE
0,0,0,0,13,328.9,0.015384615,0.046153846,0,0,June,2,2,3,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,179.8,0,0.033333333,0,0,Nov,3,3,1,3,New_Visitor,TRUE,FALSE
3,230.1,0,0,35,905.1226263,0.017647059,0.019206774,0,0,Jul,3,2,6,1,Returning_Visitor,FALSE,FALSE
10,228.35,0,0,3,28.6,0,0.001851852,0,0,Oct,2,2,7,5,New_Visitor,FALSE,FALSE
12,381.5,1,22.2,154,7835.874629,0.012549679,0.022587818,0,0,Aug,3,2,1,2,Returning_Visitor,TRUE,FALSE
6,188.5,0,0,25,590.6,0,0.003703704,0,0,Aug,2,2,1,2,New_Visitor,TRUE,FALSE
1,37.2,0,0,14,387.7666667,0.013333333,0.031111111,0,0,Oct,1,8,3,1,Returning_Visitor,FALSE,FALSE
1,5,0,0,40,2731.5,0,0.012357724,0,0,Jul,2,10,2,2,Returning_Visitor,TRUE,FALSE
2,34.2,0,0,18,1567.846667,0,0.017894737,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE,FALSE
4,53.4,0,0,4,53.4,0,0.025,0,0,Oct,1,1,7,5,New_Visitor,FALSE,FALSE
0,0,0,0,3,145,0.066666667,0.133333333,0,0,June,2,2,1,3,Returning_Visitor,FALSE,FALSE
8,168.1666667,0,0,70,2146.757984,0,0.009316323,67.30929078,0,Nov,2,4,5,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Aug,3,2,1,1,Returning_Visitor,TRUE,FALSE
2,41.2,0,0,36,595.8,0,0.005405405,0,0,Nov,4,2,2,4,Returning_Visitor,FALSE,FALSE
4,160.2,2,21.2,43,1568.320833,0.009183673,0.02292517,28.05716135,0,Oct,1,1,3,2,Returning_Visitor,FALSE,FALSE
2,9,0,0,38,1147.696667,0,0.027642276,3.673829068,0,June,2,2,4,1,Returning_Visitor,FALSE,TRUE
3,214.6,0,0,59,1992.733333,0.003225806,0.034331797,13.18078221,0,Aug,2,2,1,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,18,587.7333333,0,0.022222222,32.52380772,0,Nov,2,2,7,4,Returning_Visitor,TRUE,TRUE
0,0,0,0,21,1294.566667,0.035,0.067,0,0,Oct,1,1,1,1,Returning_Visitor,FALSE,FALSE
3,29.2,0,0,17,652.5666667,0.022222222,0.033333333,24.12558571,0,June,1,1,6,3,Returning_Visitor,FALSE,TRUE
0,0,0,0,77,1750.371795,0.021367521,0.031794872,0,0,Aug,1,1,1,6,Returning_Visitor,FALSE,FALSE
4,26,0,0,12,704.95,0,0.011764706,0,0,Oct,2,4,3,2,Returning_Visitor,FALSE,TRUE
4,59.86,1,38.3,36,725.21,0.005,0.034166667,0,0,Oct,2,2,9,2,Returning_Visitor,TRUE,FALSE
9,399.8,5,923.9,115,7243.649316,0.003225806,0.018928571,3.585439826,0,Aug,2,2,8,4,Returning_Visitor,FALSE,TRUE
0,0,0,0,21,192.9,0.059090909,0.104545455,0,0,Jul,2,2,1,3,Returning_Visitor,TRUE,FALSE
0,0,0,0,2,21.2,0,0.1,0,0,June,2,2,5,1,Returning_Visitor,FALSE,FALSE
6,344.2,3,201.4,51,1693.633333,0.003703704,0.014814815,11.27445733,0,Nov,2,6,1,2,Returning_Visitor,FALSE,FALSE
4,108.5333333,0,0,23,411.4666667,0.051851852,0.072469136,31.91414045,0,Sep,1,1,3,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,9,257.9,0.011111111,0.044444444,0,0,June,1,1,1,20,Returning_Visitor,TRUE,FALSE
0,0,3,44,179,1738.472529,2.73E-05,0.025997611,0,0,Aug,2,4,9,11,Returning_Visitor,FALSE,FALSE
0,0,0,0,8,20.2,0.1,0.175,0,0,June,3,2,1,1,Returning_Visitor,FALSE,FALSE
13,408.6,0,0,21,589.4214286,0.004444444,0.014814815,18.09857173,0,Aug,2,2,8,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,32,1028.566667,0.0125,0.015625,0,0,Aug,1,1,6,3,Returning_Visitor,TRUE,FALSE
0,0,1,0,56,1510.006667,0.074137931,0.094482759,0,0,Aug,3,2,1,3,Returning_Visitor,FALSE,FALSE
1,21.2,0,0,12,249.4095238,0.015384615,0.019230769,0,0,Oct,2,2,8,2,Returning_Visitor,TRUE,FALSE
2,91.6,2,678,66,2101.305092,0,0.010049751,48.04390582,0,Oct,2,2,3,2,Returning_Visitor,FALSE,TRUE
1,77.1,0,0,35,365.5833333,0.017142857,0.026857143,0,0,Nov,2,2,1,4,Returning_Visitor,FALSE,FALSE
3,67.4,2,16.2,8,281.1,0,0.041666667,15.82044157,0,Nov,3,2,1,20,Returning_Visitor,FALSE,TRUE
6,1013.886667,1,378.8,8,230.28,0,0.02254902,13.86451214,0,Sep,2,2,3,2,Returning_Visitor,TRUE,FALSE
7,117.6666667,0,0,74,1540.290115,0.00617284,0.016237507,0,0,Aug,2,2,7,1,Returning_Visitor,FALSE,FALSE
5,401.15,0,0,38,1570.681813,0.005980066,0.015724311,24.51269374,0,Sep,2,4,7,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,40,1178.496667,0.026666667,0.031153846,0,0,Aug,2,2,4,1,Returning_Visitor,FALSE,FALSE
4,206.25,0,0,16,572.65,0,0.011111111,10.17711218,0,Sep,3,2,1,4,Returning_Visitor,TRUE,TRUE
3,552.2,1,0,40,829.8,0.074418605,0.090697674,0,0,Nov,3,2,1,13,Returning_Visitor,FALSE,FALSE
6,130.5,2,439.2,78,5526.080123,0,0.010699588,0.838988251,0,Nov,2,2,9,1,Returning_Visitor,FALSE,FALSE
4,65.6,0,0,25,575.8166667,0,0.007142857,0,0,Nov,2,4,2,20,Returning_Visitor,TRUE,FALSE
0,0,1,0,48,1062.812542,0,0.027253521,0,0,Sep,1,1,4,2,Returning_Visitor,FALSE,FALSE
6,47.3,0,0,14,858.2,0,0.010526316,0,0,Oct,4,1,3,5,New_Visitor,FALSE,TRUE
0,0,0,0,48,3025.333333,0.004166667,0.009375,0,0,Aug,1,1,1,20,Returning_Visitor,FALSE,FALSE
3,57.6,0,0,19,384.4030303,0.009090909,0.020295983,0,0,Sep,3,7,8,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,11,192.7333333,0,0,0,0,Oct,2,2,2,2,New_Visitor,FALSE,FALSE
1,55.4,0,0,29,451.7,0.003448276,0.022988506,0,0,Aug,2,2,3,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,39,1294.599603,0.002702703,0.011568387,0,0,Nov,3,2,1,20,Returning_Visitor,TRUE,FALSE
8,116.9722222,9,2252.033333,19,1135.880556,0.009677419,0.011841507,0,0,Jul,3,2,4,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,5,75.6,0,0,0,0,Oct,1,1,3,4,Returning_Visitor,TRUE,FALSE
8,167.45,1,168.2,33,755.8769841,0.026315789,0.041315789,0,0,Oct,2,2,3,3,Returning_Visitor,FALSE,FALSE
4,32.2,2,28.2,23,934.3166667,0,0.01862069,11.28379079,0,Aug,2,2,5,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,11,164,0.036363636,0.054545455,0,0,Jul,2,5,6,1,Returning_Visitor,FALSE,FALSE
6,100.1,0,0,4,60.4,0,0.022222222,0,0,Sep,2,4,7,2,New_Visitor,FALSE,TRUE
0,0,0,0,6,75.2,0.033333333,0.05,0,0,Jul,3,2,2,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,17,639.7566667,0,0.011764706,63.45892077,0,Oct,2,2,3,4,New_Visitor,FALSE,TRUE
6,69.4,1,25.2,18,1009.55,0,0.002380952,0,0,Jul,2,2,2,2,New_Visitor,FALSE,FALSE
6,288,0,0,16,475.3,0.010526316,0.036842105,0,0,Sep,2,2,2,13,Returning_Visitor,FALSE,FALSE
12,187.775,0,0,98,2138.481263,0.001886792,0.017985395,0.129676893,0,Jul,2,5,3,2,Returning_Visitor,TRUE,FALSE
3,39,0,0,10,176.8,0,0.0375,0,0,June,3,2,5,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,44,1341.716667,0.008888889,0.046666667,0,0,June,2,2,2,2,Returning_Visitor,FALSE,FALSE
2,21,0,0,9,84.1,0,0.006060606,0,0,Oct,2,2,3,2,New_Visitor,FALSE,FALSE
0,0,2,110.8666667,67,3264.128466,0.01352657,0.021901262,0,0,Aug,1,1,1,2,Returning_Visitor,FALSE,FALSE
4,57.3,0,0,25,488.7166667,0.021428571,0.067517007,0,0,June,2,5,1,1,Returning_Visitor,FALSE,FALSE
3,40.6,0,0,18,340.9166667,0,0.018253968,0,0,Aug,2,4,3,5,Returning_Visitor,FALSE,FALSE
0,0,0,0,9,250.2,0.022222222,0.033333333,0,0,June,2,2,4,1,Returning_Visitor,FALSE,FALSE
6,91.2,1,69.6,29,1618.233333,0,0.01620753,9.231934863,0,Nov,2,2,1,6,Returning_Visitor,FALSE,FALSE
2,17.2,0,0,18,168.5285714,0.010526316,0.024561404,0,0,Oct,1,1,3,2,Returning_Visitor,FALSE,FALSE
3,26,0,0,20,384.8,0,0.027272727,0,0,Jul,2,4,1,4,Returning_Visitor,FALSE,TRUE
5,102.8666667,0,0,12,219.6,0,0.035294118,0,0,Oct,2,2,6,20,Returning_Visitor,FALSE,FALSE
0,0,0,0,21,1041.733333,0,0.053333333,0,0,Nov,3,2,8,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,43,1606.45,0,0.004761905,18.51505467,0,June,4,1,1,2,New_Visitor,FALSE,TRUE
0,0,0,0,30,599.9190476,0,0.004285714,0,0,Jul,1,1,1,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,19,1138.793636,0,0.007017544,0,0,Aug,2,4,3,2,Returning_Visitor,FALSE,FALSE
11,110.7866667,5,89.1,230,9050.459482,0.006722689,0.01755845,2.664994971,0,June,2,2,6,1,Returning_Visitor,FALSE,FALSE
1,14.2,2,133,13,825.7990476,0.04,0.041666667,14.8397824,0,Nov,3,2,4,2,Returning_Visitor,FALSE,FALSE
2,39.2,0,0,19,1553.8,0.045,0.0825,0,0,Oct,3,2,9,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,5,43.2,0.08,0.12,0,0,Jul,2,2,3,13,Returning_Visitor,TRUE,FALSE
5,106.8,0,0,84,1242.776046,0,0.006589147,4.17431402,0,Nov,1,1,2,4,Returning_Visitor,TRUE,FALSE
5,211.05,0,0,75,3275.113333,0,0.009824561,29.61151281,0,Aug,4,1,1,3,Returning_Visitor,FALSE,TRUE
1,6,0,0,23,2767.2,0,0.008333333,0,0,Sep,2,2,7,1,New_Visitor,FALSE,FALSE
10,700.6333333,0,0,29,4897.845238,0,0.015740741,0.700155006,0,Sep,3,2,1,5,Returning_Visitor,TRUE,FALSE
0,0,0,0,6,222.4,0,0.033333333,63.55337685,0,Jul,1,1,4,4,Returning_Visitor,TRUE,FALSE
2,12.6,0,0,7,62.8,0,0.022222222,0,0,June,1,1,4,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,27,263.2666667,0,0.038518519,0,0,June,2,2,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,27,1871.9,0.014814815,0.020740741,0,0,Sep,1,1,1,3,Returning_Visitor,FALSE,FALSE
3,102.6,0,0,35,871.8333333,0,0.002631579,0,0,Oct,1,1,1,2,New_Visitor,TRUE,FALSE
8,139.2,0,0,49,3346.969048,0,0.008471594,12.5740183,0,Nov,2,6,1,2,Returning_Visitor,FALSE,FALSE
6,134.36,0,0,22,568.9683333,0.017391304,0.021614907,12.39204312,0,Sep,1,2,6,2,Returning_Visitor,TRUE,TRUE
4,65.9,0,0,73,3799.2,0.079279279,0.08481982,0,0,Aug,3,2,3,13,Returning_Visitor,FALSE,FALSE
0,0,1,0,5,85.6,0.011111111,0.046666667,0,0,June,3,2,6,2,Returning_Visitor,FALSE,FALSE
4,69.23333333,3,1657.3,26,2306.047619,0.046666667,0.076388889,5.761347436,0,Oct,1,1,2,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,0,0.2,0.2,0,0,Jul,1,2,8,1,Returning_Visitor,FALSE,FALSE
1,72.6,0,0,44,1256.825,0,0,0,0,Nov,1,1,4,5,New_Visitor,FALSE,FALSE
14,1220.914286,4,1005.4,280,18171.79454,0.017486109,0.038980418,5.697658998,0,Jul,2,2,1,3,Returning_Visitor,FALSE,FALSE
6,754.5333333,0,0,8,749.2333333,0,0.008974359,0,0,Nov,3,2,3,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,93.6,0,0.05,0,0,Oct,2,4,1,2,Returning_Visitor,TRUE,FALSE
1,46,0,0,98,3098.649444,0.018814433,0.037472815,6.153201384,0,Aug,2,2,6,1,Returning_Visitor,FALSE,FALSE
1,28.2,0,0,2,0,0.066666667,0.133333333,0,0,June,1,8,2,3,New_Visitor,TRUE,FALSE
6,113,0,0,18,359.4,0.008333333,0.05,0,0,Sep,2,2,3,1,Returning_Visitor,FALSE,FALSE
8,1013.171429,4,353.9666667,90,4984.371429,0.042666667,0.066033333,1.464010432,0,Aug,2,2,3,13,Returning_Visitor,TRUE,FALSE
0,0,0,0,6,102.2,0,0,40.27815244,0,Oct,2,2,2,20,Returning_Visitor,FALSE,TRUE
8,131,0,0,32,5330.633333,0.008108108,0.051351351,0,0,Aug,2,2,2,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,June,2,2,1,3,Returning_Visitor,FALSE,FALSE
4,102.3,0,0,59,1684.496667,0,0.00952381,25.85442016,0,Nov,2,2,2,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,66,1216.352121,0,0,62.853261,0,Sep,2,2,4,2,New_Visitor,FALSE,TRUE
4,99.33333333,1,103.8,40,2011.966667,0.018181818,0.023484848,9.869649371,0,Oct,2,2,1,20,Returning_Visitor,FALSE,TRUE
2,17.2,0,0,0,0,0,0.05,0,0,Sep,2,2,2,6,New_Visitor,TRUE,TRUE
3,79.22,2,297.8333333,62,1685.747985,0,0.013128205,0,0,Jul,2,2,3,2,Returning_Visitor,FALSE,FALSE
1,51.4,0,0,25,1417.022222,0.022666667,0.055466667,0,0,Jul,3,2,1,2,Returning_Visitor,FALSE,FALSE
6,92.57142857,1,793.8,38,2436.605534,0,0.035895135,27.31414742,0,Jul,2,10,1,2,Returning_Visitor,FALSE,FALSE
2,112.9,0,0,32,505.55,0,0.003225806,0,0,Oct,2,2,6,2,New_Visitor,FALSE,FALSE
0,0,0,0,4,43.2,0,0.05,0,0,Jul,3,2,4,3,Returning_Visitor,FALSE,FALSE
3,67.2,0,0,46,987.1190476,0.004081633,0.012244898,22.25592956,0,Sep,2,2,8,4,Returning_Visitor,FALSE,TRUE
0,0,2,76.6,377,11729.40804,0.032877299,0.04524582,0,0,Jul,3,2,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,103.6,0,0.033333333,0,0,Jul,3,2,1,6,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,14.2,0.1,0.15,0,0,Oct,1,1,1,1,Returning_Visitor,TRUE,FALSE
4,69.96666667,0,0,28,2728.755,0,0.009313725,0,0,Oct,1,1,1,5,Returning_Visitor,FALSE,FALSE
5,78.63333333,0,0,7,176.8333333,0,0.023076923,0,0,Jul,2,4,1,5,New_Visitor,FALSE,FALSE
0,0,0,0,6,111.6,0,0.016666667,24.9184548,0,Oct,1,2,3,2,Returning_Visitor,TRUE,TRUE
6,186.6666667,2,100.8,11,347.4,0,0.015,0,0,Aug,3,2,4,5,Returning_Visitor,FALSE,TRUE
0,0,0,0,8,286.7,0.05,0.075,0,0,Jul,3,2,1,1,Returning_Visitor,FALSE,FALSE
2,145.2,0,0,14,266.66,0.0125,0.029166667,0,0,Sep,3,2,3,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,12,222.2557143,0.009090909,0.012121212,0,0,Sep,3,2,5,2,Returning_Visitor,FALSE,FALSE
6,106.18,2,115.8,32,518.4433333,0.001960784,0.014215686,0,0,Aug,3,2,6,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,10,490.5666667,0.02,0.035,0,0,June,3,2,2,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,94,9836.068333,0.007446809,0.028191489,0,0,Sep,2,2,1,13,Returning_Visitor,FALSE,FALSE
5,140.6,0,0,16,423.5,0.0125,0.0125,0,0,Aug,3,2,1,3,Returning_Visitor,TRUE,FALSE
2,38.04,0,0,8,886.57,0,0.030769231,0,0,Nov,1,1,1,2,Returning_Visitor,FALSE,FALSE
2,9,0,0,18,558.1933333,0,0.011111111,0,0,Aug,2,2,3,1,Returning_Visitor,FALSE,FALSE
6,440.2813953,1,17.72,18,864.1,0,0.002777778,0,0,Sep,2,2,5,2,New_Visitor,FALSE,FALSE
9,216.23,1,140.5,310,8468.339278,0.002821317,0.012414294,0.875047932,0,Sep,2,10,3,2,Returning_Visitor,TRUE,FALSE
7,154.4,0,0,33,1267.06,0.021621622,0.040540541,0,0,June,2,2,1,3,Returning_Visitor,FALSE,FALSE
5,153,0,0,25,1074.683333,0.0125,0.01875,19.23268976,0,Nov,1,1,6,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,12,139.8,0.066666667,0.091666667,0,0,Aug,3,2,1,13,Returning_Visitor,FALSE,FALSE
1,39.2,0,0,23,526,0,0.002173913,0,0,Oct,4,2,3,2,Returning_Visitor,FALSE,FALSE
3,37.6,0,0,12,299.2666667,0,0.030769231,0,0,Sep,3,2,1,6,Returning_Visitor,FALSE,FALSE
1,45.4,0,0,60,2580.634935,0,0.009442743,0,0,Oct,1,1,1,2,Returning_Visitor,FALSE,FALSE
0,0,2,101.7,42,1892.198319,0,0.004545455,153.5776975,0,Aug,2,2,1,1,Returning_Visitor,FALSE,TRUE
3,82.53333333,1,0,19,668.7,0.022727273,0.032424242,11.5952257,0,Nov,1,1,3,2,Returning_Visitor,FALSE,FALSE
1,227.6,0,0,27,1301.3,0.020689655,0.022413793,5.904407563,0,Aug,2,2,1,3,Returning_Visitor,FALSE,FALSE
2,129,0,0,16,1835.5,0.003703704,0.031481481,0,0,Aug,2,4,9,6,Returning_Visitor,FALSE,FALSE
0,0,0,0,10,155.9,0.02,0.04,0,0,Jul,2,2,6,20,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,36.4,0.066666667,0.1,0,0,June,3,2,1,13,Returning_Visitor,FALSE,FALSE
3,273.66,0,0,24,751.6266667,0.004571429,0.024838095,14.85337253,0,Jul,3,2,2,1,Returning_Visitor,TRUE,FALSE
5,32.6,0,0,70,939.7833333,0,0.002702703,0,0,Aug,2,4,1,5,New_Visitor,TRUE,TRUE
2,22.2,0,0,18,584.74,0.005882353,0.023529412,0,0,Aug,1,1,3,2,Returning_Visitor,FALSE,FALSE
4,381.8,0,0,1,31.2,0,0.04,0,0,Sep,2,4,4,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,42,570.1832287,0.01,0.016547619,0,0,Aug,2,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,1,0,14,331.55,0.013333333,0.017777778,0,0,June,1,1,1,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,15,469.8681818,0,0.014285714,0,0,Nov,2,2,8,2,New_Visitor,FALSE,FALSE
